Suggestion 1, Suggestion 2, Suggestion 3, Suggestion 4, Suggestion 5
73: 0.3,471: 0.175,149: 0.175,101: 0.175,155: 0.175
73: 0.3,141: 0.175,78: 0.175,76: 0.175,417: 0.175
73: 0.3,80: 0.175,918: 0.175,461: 0.175,832: 0.175
73: 0.3,839: 0.175,872: 0.175,866: 0.175,138: 0.175
73: 0.3,832: 0.175,141: 0.175,782: 0.175,512: 0.175
73: 0.3,141: 0.175,922: 0.175,101: 0.175,979: 0.175
73: 0.3,138: 0.175,121: 0.175,866: 0.175,395: 0.175
73: 0.3,395: 0.175,141: 0.175,979: 0.175,101: 0.175
73: 0.3,395: 0.175,141: 0.175,979: 0.175,101: 0.175
780: 0.175,512: 0.175,922: 0.175,323: 0.125,944: 0.125
922: 0.175,512: 0.175,780: 0.175,441: 0.125,593: 0.125
922: 0.175,512: 0.175,780: 0.175,441: 0.125,48: 0.125
73: 0.3,149: 0.175,512: 0.175,882: 0.175,780: 0.175
782: 0.175,122: 0.175,834: 0.175,871: 0.175,872: 0.175
782: 0.175,122: 0.175,834: 0.175,871: 0.175,872: 0.175
782: 0.175,122: 0.175,834: 0.175,871: 0.175,872: 0.175
834: 0.175,866: 0.175,782: 0.175,122: 0.175,942: 0.175
782: 0.175,122: 0.175,834: 0.175,871: 0.175,872: 0.175
866: 0.175,782: 0.175,122: 0.175,942: 0.175,834: 0.175
866: 0.175,782: 0.175,122: 0.175,942: 0.175,834: 0.175
942: 0.175,721: 0.125,583: 0.125,199: 0.125,296: 0.125
122: 0.175,942: 0.175,782: 0.175,834: 0.175,872: 0.175
871: 0.175,872: 0.175,834: 0.175,122: 0.175,942: 0.175
24: 0.175,155: 0.175,522: 0.175,22: 0.125,931: 0.125
24: 0.175,155: 0.175,522: 0.175,22: 0.125,931: 0.125
24: 0.175,155: 0.175,522: 0.175,22: 0.125,931: 0.125
24: 0.175,155: 0.175,522: 0.175,15: 0.125,492: 0.125
24: 0.175,155: 0.175,522: 0.175,22: 0.125,931: 0.125
155: 0.175,522: 0.175,24: 0.175,46: 0.125,240: 0.125
73: 0.3,395: 0.175,141: 0.175,458: 0.175,447: 0.125
73: 0.3,155: 0.175,522: 0.175,24: 0.175,395: 0.175
73: 0.3,522: 0.175,155: 0.175,24: 0.175,395: 0.175
73: 0.3,395: 0.175,141: 0.175,458: 0.175,447: 0.125
73: 0.3,141: 0.175,395: 0.175,458: 0.175,375: 0.125
73: 0.3,141: 0.175,395: 0.175,458: 0.175,447: 0.125
73: 0.3,141: 0.175,395: 0.175,458: 0.175,375: 0.125
73: 0.3,141: 0.175,395: 0.175,458: 0.175,357: 0.125
73: 0.3,141: 0.175,395: 0.175,458: 0.175,375: 0.125
73: 0.3,395: 0.175,458: 0.175,141: 0.175,402: 0.125
73: 0.4,70: 0.32500002,136: 0.225,929: 0.225,395: 0.225
73: 0.4,70: 0.32500002,844: 0.3,461: 0.275,938: 0.275
73: 0.4,938: 0.375,726: 0.35,70: 0.32500002,138: 0.325
844: 0.5,938: 0.475,174: 0.425,70: 0.425,73: 0.4
73: 0.5,844: 0.5,174: 0.425,70: 0.375,101: 0.375
73: 0.6,938: 0.475,174: 0.425,70: 0.425,844: 0.4
73: 0.70000005,844: 0.5,70: 0.47500002,938: 0.475,726: 0.45
73: 0.6,844: 0.45000002,70: 0.425,938: 0.425,174: 0.425
73: 0.5,70: 0.375,844: 0.35000002,174: 0.325,938: 0.325
866: 0.175,141: 0.175,522: 0.175,839: 0.175,24: 0.175
73: 0.4,70: 0.32500002,844: 0.25,101: 0.225,174: 0.225
918: 0.175,395: 0.175,500: 0.125,211: 0.125,221: 0.125
918: 0.175,395: 0.175,833: 0.175,336: 0.1375,500: 0.125
70: 0.275,918: 0.175,395: 0.175,833: 0.175,839: 0.175
918: 0.175,395: 0.175,833: 0.175,336: 0.1375,500: 0.125
70: 0.275,918: 0.175,833: 0.175,395: 0.175,839: 0.175
70: 0.275,918: 0.175,395: 0.175,833: 0.175,839: 0.175
70: 0.275,839: 0.175,918: 0.175,395: 0.175,834: 0.175
70: 0.275,918: 0.175,839: 0.175,834: 0.175,872: 0.175
70: 0.275,918: 0.175,839: 0.175,395: 0.175,834: 0.175
70: 0.275,918: 0.175,839: 0.175,395: 0.175,834: 0.175
155: 0.175,541: 0.125,655: 0.125,680: 0.125,568: 0.125
70: 0.275,918: 0.175,839: 0.175,834: 0.175,872: 0.175
155: 0.175,655: 0.125,541: 0.125,680: 0.125,568: 0.125
155: 0.175,541: 0.125,655: 0.125,680: 0.125,568: 0.125
155: 0.175,568: 0.125,635: 0.125,680: 0.125,541: 0.125
155: 0.175,23: 0.125,568: 0.125,635: 0.125,680: 0.125
155: 0.175,655: 0.125,541: 0.125,23: 0.125,385: 0.125
155: 0.175,385: 0.125,589: 0.125,617: 0.125,678: 0.125
136: 0.175,155: 0.175,101: 0.175,422: 0.175,880: 0.15
136: 0.175,155: 0.175,101: 0.175,422: 0.175,880: 0.15
422: 0.175,136: 0.175,141: 0.175,155: 0.175,101: 0.175
136: 0.175,155: 0.175,101: 0.175,422: 0.175,880: 0.15
136: 0.175,155: 0.175,101: 0.175,422: 0.175,141: 0.175
73: 0.3,141: 0.175,979: 0.175,101: 0.175,155: 0.175
73: 0.3,422: 0.175,141: 0.175,155: 0.175,101: 0.175
73: 0.3,78: 0.175,141: 0.175,979: 0.175,155: 0.175
73: 0.3,512: 0.175,782: 0.175,149: 0.175,395: 0.175
73: 0.3,882: 0.175,512: 0.175,782: 0.175,101: 0.175
73: 0.3,417: 0.175,785: 0.175,136: 0.175,395: 0.175
73: 0.3,417: 0.175,785: 0.175,136: 0.175,395: 0.175
73: 0.3,417: 0.175,76: 0.175,78: 0.175,522: 0.175
73: 0.3,149: 0.175,395: 0.175,785: 0.175,866: 0.175
73: 0.3,417: 0.175,785: 0.175,76: 0.175,78: 0.175
76: 0.175,522: 0.175,785: 0.175,866: 0.175,782: 0.175
782: 0.175,522: 0.175,785: 0.175,866: 0.175,970: 0.15
782: 0.175,522: 0.175,785: 0.175,866: 0.175,970: 0.15
73: 0.3,395: 0.175,780: 0.175,417: 0.175,147: 0.15
73: 0.3,395: 0.175,780: 0.175,417: 0.175,136: 0.175
73: 0.3,395: 0.175,780: 0.175,417: 0.175,136: 0.175
73: 0.3,395: 0.175,780: 0.175,417: 0.175,136: 0.175
73: 0.3,417: 0.175,780: 0.175,136: 0.175,395: 0.175
73: 0.3,417: 0.175,780: 0.175,136: 0.175,395: 0.175
73: 0.3,155: 0.175,782: 0.175,76: 0.175,141: 0.175
73: 0.3,785: 0.175,395: 0.175,866: 0.175,782: 0.175
73: 0.3,76: 0.175,141: 0.175,155: 0.175,136: 0.175
73: 0.3,155: 0.175,782: 0.175,76: 0.175,141: 0.175
785: 0.175,866: 0.175,417: 0.175,76: 0.175,141: 0.175
782: 0.175,76: 0.175,141: 0.175,155: 0.175,785: 0.175
76: 0.175,155: 0.175,866: 0.175,100: 0.15,147: 0.15
782: 0.175,76: 0.175,141: 0.175,155: 0.175,785: 0.175
147: 0.15,100: 0.15,146: 0.125,827: 0.125,156: 0.125
147: 0.15,100: 0.15,165: 0.125,146: 0.125,827: 0.125
76: 0.175,155: 0.175,866: 0.175,147: 0.15,100: 0.15
940: 0.175,832: 0.175,122: 0.175,882: 0.175,915: 0.15
940: 0.175,832: 0.175,122: 0.175,882: 0.175,915: 0.15
73: 0.3,940: 0.175,832: 0.175,122: 0.175,882: 0.175
73: 0.3,940: 0.175,122: 0.175,882: 0.175,127: 0.175
73: 0.3,940: 0.175,832: 0.175,122: 0.175,882: 0.175
73: 0.3,461: 0.175,918: 0.175,832: 0.175,155: 0.175
73: 0.3,127: 0.175,882: 0.175,461: 0.175,918: 0.175
73: 0.3,122: 0.175,512: 0.175,940: 0.175,155: 0.175
73: 0.3,918: 0.175,832: 0.175,461: 0.175,122: 0.175
73: 0.3,522: 0.175,155: 0.175,149: 0.175,985: 0.175
73: 0.3,871: 0.175,985: 0.175,834: 0.175,833: 0.175
73: 0.3,985: 0.175,834: 0.175,785: 0.175,395: 0.175
73: 0.3,839: 0.175,780: 0.175,871: 0.175,138: 0.175
73: 0.3,839: 0.175,780: 0.175,871: 0.175,138: 0.175
985: 0.175,834: 0.175,918: 0.175,871: 0.175,138: 0.175
918: 0.175,871: 0.175,866: 0.175,138: 0.175,458: 0.175
767: 0.125,221: 0.125,182: 0.125,838: 0.125,152: 0.125
767: 0.125,221: 0.125,182: 0.125,838: 0.125,152: 0.125
767: 0.125,221: 0.125,182: 0.125,838: 0.125,152: 0.125
767: 0.125,221: 0.125,182: 0.125,838: 0.125,152: 0.125
135: 0.125,838: 0.125,767: 0.125,221: 0.125,182: 0.125
182: 0.125,838: 0.125,152: 0.125,135: 0.125,767: 0.125
767: 0.125,221: 0.125,182: 0.125,838: 0.125,152: 0.125
221: 0.125,767: 0.125,182: 0.125,838: 0.125,152: 0.125
182: 0.125,838: 0.125,135: 0.125,767: 0.125,221: 0.125
918: 0.175,782: 0.175,389: 0.15,208: 0.125,327: 0.125
918: 0.175,782: 0.175,389: 0.15,208: 0.125,327: 0.125
918: 0.175,782: 0.175,417: 0.175,101: 0.175,138: 0.175
918: 0.175,782: 0.175,417: 0.175,101: 0.175,138: 0.175
918: 0.175,782: 0.175,417: 0.175,101: 0.175,138: 0.175
417: 0.175,918: 0.175,101: 0.175,138: 0.175,833: 0.175
101: 0.175,833: 0.175,138: 0.175,417: 0.175,782: 0.175
138: 0.175,417: 0.175,942: 0.175,512: 0.175,782: 0.175
101: 0.175,833: 0.175,138: 0.175,417: 0.175,782: 0.175
138: 0.175,121: 0.175,866: 0.175,782: 0.175,512: 0.175
834: 0.175,141: 0.175,417: 0.175,871: 0.175,872: 0.175
141: 0.175,872: 0.175,871: 0.175,458: 0.175,101: 0.175
101: 0.175,155: 0.175,833: 0.175,913: 0.175,24: 0.175
101: 0.175,155: 0.175,122: 0.175,512: 0.175,458: 0.175
122: 0.175,512: 0.175,458: 0.175,121: 0.175,866: 0.175
458: 0.175,866: 0.175,138: 0.175,121: 0.175,395: 0.175
141: 0.175,833: 0.175,882: 0.175,395: 0.175,458: 0.175
834: 0.175,122: 0.175,512: 0.175,922: 0.175,839: 0.175
136: 0.175,913: 0.175,882: 0.175,141: 0.175,979: 0.175
136: 0.175,913: 0.175,882: 0.175,141: 0.175,979: 0.175
136: 0.175,913: 0.175,882: 0.175,141: 0.175,979: 0.175
839: 0.175,136: 0.175,872: 0.175,871: 0.175,979: 0.175
136: 0.175,913: 0.175,882: 0.175,141: 0.175,979: 0.175
136: 0.175,913: 0.175,882: 0.175,141: 0.175,979: 0.175
839: 0.175,136: 0.175,141: 0.175,913: 0.175,882: 0.175
70: 0.275,871: 0.175,872: 0.175,882: 0.175,913: 0.175
70: 0.275,979: 0.175,155: 0.175,522: 0.175,136: 0.175
73: 0.3,70: 0.275,872: 0.175,871: 0.175,913: 0.175
73: 0.3,70: 0.275,913: 0.175,24: 0.175,929: 0.175
73: 0.3,70: 0.275,458: 0.175,871: 0.175,780: 0.175
73: 0.3,70: 0.275,136: 0.175,395: 0.175,149: 0.175
73: 0.3,70: 0.275,122: 0.175,913: 0.175,24: 0.175
73: 0.3,70: 0.275,141: 0.175,172: 0.175,149: 0.175
73: 0.3,70: 0.275,141: 0.175,458: 0.175,24: 0.175
73: 0.3,70: 0.275,24: 0.175,136: 0.175,929: 0.175
73: 0.3,395: 0.175,141: 0.175,417: 0.175,522: 0.175
70: 0.275,913: 0.175,127: 0.175,785: 0.175,76: 0.175
913: 0.175,785: 0.175,76: 0.175,99: 0.175,122: 0.175
70: 0.275,913: 0.175,127: 0.175,785: 0.175,76: 0.175
70: 0.275,127: 0.175,913: 0.175,785: 0.175,99: 0.175
70: 0.275,913: 0.175,127: 0.175,785: 0.175,76: 0.175
70: 0.275,512: 0.175,122: 0.175,942: 0.175,785: 0.175
70: 0.275,522: 0.175,471: 0.175,149: 0.175,785: 0.175
70: 0.275,872: 0.175,149: 0.175,471: 0.175,522: 0.175
70: 0.275,99: 0.175,76: 0.175,785: 0.175,122: 0.175
70: 0.275,942: 0.175,122: 0.175,512: 0.175,785: 0.175
70: 0.275,127: 0.175,522: 0.175,6: 0.15,970: 0.15
780: 0.175,871: 0.175,149: 0.175,839: 0.175,24: 0.175
780: 0.175,871: 0.175,149: 0.175,839: 0.175,24: 0.175
780: 0.175,871: 0.175,149: 0.175,839: 0.175,24: 0.175
73: 0.3,780: 0.175,871: 0.175,149: 0.175,839: 0.175
73: 0.3,458: 0.175,395: 0.175,839: 0.175,24: 0.175
73: 0.3,871: 0.175,780: 0.175,149: 0.175,122: 0.175
73: 0.3,122: 0.175,871: 0.175,780: 0.175,149: 0.175
73: 0.3,395: 0.175,839: 0.175,918: 0.175,871: 0.175
73: 0.3,918: 0.175,839: 0.175,395: 0.175,155: 0.175
73: 0.3,918: 0.175,122: 0.175,149: 0.175,138: 0.175
73: 0.3,138: 0.175,458: 0.175,395: 0.175,839: 0.175
138: 0.175,913: 0.175,922: 0.175,839: 0.175,422: 0.175
138: 0.175,913: 0.175,839: 0.175,922: 0.175,422: 0.175
913: 0.175,922: 0.175,422: 0.175,839: 0.175,785: 0.175
922: 0.175,422: 0.175,785: 0.175,138: 0.175,913: 0.175
121: 0.175,24: 0.175,832: 0.175,6: 0.15,31: 0.125
121: 0.175,24: 0.175,832: 0.175,871: 0.175,872: 0.175
121: 0.175,24: 0.175,832: 0.175,871: 0.175,872: 0.175
121: 0.175,24: 0.175,832: 0.175,871: 0.175,872: 0.175
832: 0.175,871: 0.175,872: 0.175,839: 0.175,24: 0.175
832: 0.175,871: 0.175,872: 0.175,839: 0.175,24: 0.175
872: 0.175,871: 0.175,839: 0.175,24: 0.175,832: 0.175
121: 0.175,839: 0.175,24: 0.175,832: 0.175,136: 0.175
121: 0.175,24: 0.175,149: 0.175,839: 0.175,832: 0.175
73: 0.3,136: 0.175,871: 0.175,872: 0.175,149: 0.175
73: 0.3,121: 0.175,24: 0.175,832: 0.175,136: 0.175
73: 0.3,918: 0.175,149: 0.175,780: 0.175,417: 0.175
73: 0.3,458: 0.175,136: 0.175,395: 0.175,918: 0.175
73: 0.3,832: 0.175,24: 0.175,918: 0.175,149: 0.175
73: 0.3,780: 0.175,417: 0.175,395: 0.175,136: 0.175
73: 0.3,395: 0.175,136: 0.175,458: 0.175,918: 0.175
73: 0.3,417: 0.175,780: 0.175,395: 0.175,136: 0.175
866: 0.175,834: 0.175,522: 0.175,24: 0.175,871: 0.175
866: 0.175,834: 0.175,522: 0.175,24: 0.175,871: 0.175
866: 0.175,834: 0.175,522: 0.175,24: 0.175,871: 0.175
866: 0.175,834: 0.175,522: 0.175,24: 0.175,871: 0.175
866: 0.175,834: 0.175,522: 0.175,24: 0.175,871: 0.175
522: 0.175,24: 0.175,871: 0.175,471: 0.175,834: 0.175
871: 0.175,471: 0.175,395: 0.175,136: 0.175,940: 0.175
834: 0.175,471: 0.175,522: 0.175,155: 0.175,866: 0.175
155: 0.175,522: 0.175,136: 0.175,866: 0.175,834: 0.175
471: 0.175,871: 0.175,834: 0.175,866: 0.175,522: 0.175
395: 0.175,136: 0.175,942: 0.175,940: 0.175,149: 0.175
942: 0.175,940: 0.175,149: 0.175,136: 0.175,395: 0.175
395: 0.175,136: 0.175,942: 0.175,940: 0.175,422: 0.175
136: 0.175,395: 0.175,940: 0.175,942: 0.175,149: 0.175
395: 0.175,942: 0.175,149: 0.175,147: 0.15,389: 0.15
136: 0.175,395: 0.175,422: 0.175,155: 0.175,522: 0.175
395: 0.175,942: 0.175,149: 0.175,147: 0.15,389: 0.15
132: 0.15,147: 0.15,15: 0.125,492: 0.125,21: 0.125
132: 0.15,147: 0.15,778: 0.125,451: 0.125,196: 0.125
73: 0.3,422: 0.175,395: 0.175,101: 0.175,155: 0.175
73: 0.3,422: 0.175,395: 0.175,101: 0.175,155: 0.175
73: 0.3,422: 0.175,141: 0.175,136: 0.175,395: 0.175
73: 0.3,422: 0.175,395: 0.175,101: 0.175,155: 0.175
73: 0.3,155: 0.175,522: 0.175,101: 0.175,149: 0.175
73: 0.3,422: 0.175,395: 0.175,101: 0.175,155: 0.175
73: 0.3,101: 0.175,979: 0.175,155: 0.175,522: 0.175
422: 0.175,839: 0.175,136: 0.175,458: 0.175,866: 0.175
73: 0.3,839: 0.175,422: 0.175,76: 0.175,136: 0.175
73: 0.3,155: 0.175,522: 0.175,101: 0.175,979: 0.175
138: 0.175,76: 0.175,422: 0.175,839: 0.175,141: 0.175
138: 0.175,76: 0.175,839: 0.175,422: 0.175,979: 0.175
76: 0.175,471: 0.175,872: 0.175,417: 0.175,138: 0.175
70: 0.275,785: 0.175,866: 0.175,458: 0.175,76: 0.175
70: 0.275,785: 0.175,866: 0.175,458: 0.175,76: 0.175
70: 0.275,785: 0.175,866: 0.175,458: 0.175,76: 0.175
70: 0.275,785: 0.175,866: 0.175,458: 0.175,76: 0.175
70: 0.275,913: 0.175,833: 0.175,522: 0.175,832: 0.175
70: 0.275,913: 0.175,833: 0.175,832: 0.175,76: 0.175
70: 0.275,922: 0.175,839: 0.175,834: 0.175,99: 0.175
70: 0.275,76: 0.175,99: 0.175,839: 0.175,922: 0.175
833: 0.175,127: 0.175,918: 0.175,832: 0.175,834: 0.175
522: 0.175,979: 0.175,155: 0.175,127: 0.175,913: 0.175
70: 0.275,99: 0.175,76: 0.175,839: 0.175,922: 0.175
70: 0.275,785: 0.175,780: 0.175,471: 0.175,834: 0.175
122: 0.175,942: 0.175,940: 0.175,834: 0.175,929: 0.175
979: 0.175,155: 0.175,522: 0.175,78: 0.175,76: 0.175
522: 0.175,979: 0.175,155: 0.175,871: 0.175,922: 0.175
785: 0.175,929: 0.175,78: 0.175,76: 0.175,922: 0.175
78: 0.175,141: 0.175,832: 0.175,871: 0.175,940: 0.175
871: 0.175,122: 0.175,940: 0.175,141: 0.175,832: 0.175
76: 0.175,922: 0.175,471: 0.175,782: 0.175,942: 0.175
76: 0.175,922: 0.175,471: 0.175,782: 0.175,942: 0.175
76: 0.175,922: 0.175,471: 0.175,782: 0.175,942: 0.175
76: 0.175,922: 0.175,471: 0.175,782: 0.175,942: 0.175
76: 0.175,872: 0.175,417: 0.175,913: 0.175,136: 0.175
76: 0.175,782: 0.175,942: 0.175,872: 0.175,417: 0.175
913: 0.175,136: 0.175,866: 0.175,76: 0.175,839: 0.175
461: 0.175,782: 0.175,942: 0.175,866: 0.175,471: 0.175
461: 0.175,866: 0.175,913: 0.175,136: 0.175,785: 0.175
913: 0.175,785: 0.175,136: 0.175,866: 0.175,395: 0.175
461: 0.175,785: 0.175,149: 0.175,395: 0.175,102: 0.15
136: 0.175,785: 0.175,149: 0.175,782: 0.175,942: 0.175
395: 0.175,785: 0.175,149: 0.175,461: 0.175,102: 0.15
461: 0.175,149: 0.175,785: 0.175,395: 0.175,102: 0.15
132: 0.15,441: 0.125,680: 0.125,362: 0.125,541: 0.125
132: 0.15,441: 0.125,680: 0.125,362: 0.125,541: 0.125
132: 0.15,441: 0.125,680: 0.125,362: 0.125,541: 0.125
101: 0.175,522: 0.175,833: 0.175,76: 0.175,834: 0.175
101: 0.175,522: 0.175,833: 0.175,76: 0.175,834: 0.175
101: 0.175,522: 0.175,833: 0.175,76: 0.175,834: 0.175
73: 0.3,76: 0.175,834: 0.175,969: 0.175,395: 0.175
101: 0.175,522: 0.175,833: 0.175,76: 0.175,834: 0.175
73: 0.3,922: 0.175,871: 0.175,833: 0.175,913: 0.175
73: 0.3,76: 0.175,834: 0.175,922: 0.175,782: 0.175
73: 0.3,149: 0.175,471: 0.175,782: 0.175,122: 0.175
73: 0.3,522: 0.175,882: 0.175,913: 0.175,985: 0.175
73: 0.3,913: 0.175,882: 0.175,522: 0.175,138: 0.175
73: 0.3,121: 0.175,138: 0.175,866: 0.175,918: 0.175
73: 0.3,522: 0.175,138: 0.175,866: 0.175,121: 0.175
73: 0.3,882: 0.175,522: 0.175,121: 0.175,866: 0.175
73: 0.3,918: 0.175,121: 0.175,839: 0.175,471: 0.175
73: 0.3,918: 0.175,122: 0.175,522: 0.175,985: 0.175
785: 0.175,834: 0.175,782: 0.175,512: 0.175,122: 0.175
785: 0.175,834: 0.175,782: 0.175,512: 0.175,122: 0.175
785: 0.175,834: 0.175,782: 0.175,512: 0.175,122: 0.175
785: 0.175,834: 0.175,782: 0.175,512: 0.175,122: 0.175
522: 0.175,101: 0.175,785: 0.175,458: 0.175,866: 0.175
512: 0.175,122: 0.175,782: 0.175,834: 0.175,522: 0.175
780: 0.175,417: 0.175,839: 0.175,395: 0.175,136: 0.175
780: 0.175,417: 0.175,839: 0.175,395: 0.175,785: 0.175
839: 0.175,136: 0.175,913: 0.175,833: 0.175,127: 0.175
839: 0.175,913: 0.175,833: 0.175,127: 0.175,101: 0.175
834: 0.175,839: 0.175,782: 0.175,122: 0.175,512: 0.175
832: 0.175,149: 0.175,122: 0.175,942: 0.175,785: 0.175
522: 0.175,155: 0.175,101: 0.175,929: 0.175,136: 0.175
155: 0.175,101: 0.175,522: 0.175,929: 0.175,785: 0.175
522: 0.175,181: 0.125,23: 0.125,357: 0.125,429: 0.125
73: 0.3,522: 0.175,417: 0.175,141: 0.175,155: 0.175
73: 0.3,417: 0.175,141: 0.175,782: 0.175,522: 0.175
73: 0.3,522: 0.175,417: 0.175,141: 0.175,782: 0.175
73: 0.3,522: 0.175,417: 0.175,141: 0.175,782: 0.175
73: 0.3,141: 0.175,785: 0.175,913: 0.175,833: 0.175
73: 0.3,76: 0.175,395: 0.175,922: 0.175,839: 0.175
73: 0.3,522: 0.175,101: 0.175,155: 0.175,395: 0.175
73: 0.3,782: 0.175,785: 0.175,76: 0.175,395: 0.175
73: 0.3,395: 0.175,785: 0.175,138: 0.175,121: 0.175
73: 0.3,395: 0.175,417: 0.175,871: 0.175,872: 0.175
73: 0.3,395: 0.175,871: 0.175,872: 0.175,417: 0.175
73: 0.3,918: 0.175,461: 0.175,422: 0.175,149: 0.175
73: 0.3,918: 0.175,461: 0.175,422: 0.175,101: 0.175
73: 0.3,461: 0.175,918: 0.175,422: 0.175,101: 0.175
979: 0.175,522: 0.175,872: 0.175,417: 0.175,76: 0.175
979: 0.175,522: 0.175,872: 0.175,417: 0.175,76: 0.175
979: 0.175,522: 0.175,872: 0.175,417: 0.175,76: 0.175
70: 0.32500002,73: 0.3,121: 0.275,913: 0.275,918: 0.225
70: 0.32500002,73: 0.3,121: 0.275,918: 0.225,832: 0.225
121: 0.375,70: 0.32500002,422: 0.325,922: 0.325,918: 0.325
121: 0.375,70: 0.32500002,422: 0.325,922: 0.325,918: 0.325
121: 0.47500002,70: 0.425,422: 0.325,922: 0.325,918: 0.325
70: 0.375,121: 0.375,422: 0.325,922: 0.325,918: 0.325
121: 0.47500002,70: 0.425,918: 0.325,832: 0.325,913: 0.325
121: 0.375,70: 0.375,918: 0.275,832: 0.275,913: 0.275
70: 0.32500002,121: 0.275,913: 0.225,922: 0.225,422: 0.225
