CreationDate, PostId, Count
Thu Feb 11 14:00:00 GMT 2010,23401050,1
Thu Feb 11 14:00:00 GMT 2010,14012820,1
Thu Feb 11 14:00:00 GMT 2010,38249220,5
Thu Feb 11 14:00:00 GMT 2010,52497250,1
Thu Feb 11 14:00:00 GMT 2010,48555680,2
Thu Feb 11 14:00:00 GMT 2010,4187770,1
Thu Feb 11 14:00:00 GMT 2010,30249610,2
Thu Feb 11 14:00:00 GMT 2010,13106560,1
Thu Feb 11 14:00:00 GMT 2010,12348660,4
Thu Feb 11 14:00:00 GMT 2010,13120640,1
Thu Feb 11 14:00:00 GMT 2010,52217940,2
Thu Feb 11 14:00:00 GMT 2010,14012830,1
Thu Feb 11 14:00:00 GMT 2010,23399470,2
Thu Feb 11 14:00:00 GMT 2010,14961320,1
Thu Feb 11 14:00:00 GMT 2010,52497260,1
Thu Feb 11 14:00:00 GMT 2010,22135070,1
Thu Feb 11 14:00:00 GMT 2010,32982180,1
Thu Feb 11 14:00:00 GMT 2010,28756450,1
Thu Feb 11 14:00:00 GMT 2010,48552380,2
Thu Feb 11 14:00:00 GMT 2010,4187750,1
Thu Feb 11 14:00:00 GMT 2010,1559630,1
Thu Feb 11 14:00:00 GMT 2010,13120660,1
Thu Feb 11 14:00:00 GMT 2010,50850650,2
Thu Feb 11 14:00:00 GMT 2010,14012810,1
Thu Feb 11 14:00:00 GMT 2010,13120680,3
Thu Feb 11 14:00:00 GMT 2010,18413690,1
Thu Feb 11 14:00:00 GMT 2010,4187740,1
Thu Feb 11 14:00:00 GMT 2010,16991840,1
Thu Feb 11 14:00:00 GMT 2010,52497220,2
Thu Feb 11 14:00:00 GMT 2010,52660550,1
Thu Feb 11 14:00:00 GMT 2010,5810750,1
Thu Feb 11 14:00:00 GMT 2010,28748510,4
Thu Feb 11 14:00:00 GMT 2010,14012860,2
Thu Feb 11 14:00:00 GMT 2010,13102510,1
Thu Feb 11 14:00:00 GMT 2010,7551770,1
Thu Feb 11 14:00:00 GMT 2010,52671560,1
Thu Feb 11 14:00:00 GMT 2010,32982170,1
Thu Feb 11 14:00:00 GMT 2010,40039180,3
Thu Feb 11 14:00:00 GMT 2010,34346620,2
Thu Feb 11 14:00:00 GMT 2010,28756420,1
Thu Feb 11 14:00:00 GMT 2010,13103540,2
Thu Feb 11 14:00:00 GMT 2010,52656720,1
Thu Feb 11 14:00:00 GMT 2010,25390580,2
Thu Feb 11 14:00:00 GMT 2010,40513040,2
Thu Feb 11 14:00:00 GMT 2010,13120690,1
Thu Feb 11 14:00:00 GMT 2010,52670040,1
Thu Feb 11 14:00:00 GMT 2010,1562730,3
Thu Feb 11 14:00:00 GMT 2010,14012840,2
Thu Feb 11 14:00:00 GMT 2010,50867830,1
Thu Feb 11 14:00:00 GMT 2010,3530570,1
Thu Feb 11 14:00:00 GMT 2010,52643420,1
Thu Feb 11 14:00:00 GMT 2010,18413720,1
Thu Feb 11 14:00:00 GMT 2010,46355520,1
Thu Feb 11 14:00:00 GMT 2010,25387520,1
Thu Feb 11 14:00:00 GMT 2010,40531950,4
Thu Feb 11 14:00:00 GMT 2010,13109580,1
Thu Feb 11 14:00:00 GMT 2010,19448750,1
Thu Feb 11 14:00:00 GMT 2010,35000220,1
Thu Feb 11 14:00:00 GMT 2010,26941200,1
Thu Feb 11 14:00:00 GMT 2010,25381390,2
Thu Feb 11 14:00:00 GMT 2010,14012760,1
Thu Feb 11 14:00:00 GMT 2010,5803210,1
Thu Feb 11 14:00:00 GMT 2010,38251220,2
Thu Feb 11 14:00:00 GMT 2010,14007360,1
Thu Feb 11 14:00:00 GMT 2010,26948620,2
Thu Feb 11 14:00:00 GMT 2010,26948610,1
Thu Feb 11 14:00:00 GMT 2010,1566350,1
Thu Feb 11 14:00:00 GMT 2010,25384990,1
Thu Feb 11 14:00:00 GMT 2010,2446010,1
Thu Feb 11 14:00:00 GMT 2010,12348700,1
Thu Feb 11 14:00:00 GMT 2010,13120620,1
Thu Feb 11 14:00:00 GMT 2010,13112430,1
Thu Feb 11 14:00:00 GMT 2010,2922890,1
Thu Feb 11 14:00:00 GMT 2010,1570480,1
Thu Feb 11 14:00:00 GMT 2010,19445120,1
Thu Feb 11 14:00:00 GMT 2010,46355560,1
Thu Feb 11 14:00:00 GMT 2010,14961480,1
Thu Feb 11 14:00:00 GMT 2010,22141180,2
Thu Feb 11 14:00:00 GMT 2010,12348690,1
Thu Feb 11 14:00:00 GMT 2010,40045260,1
Thu Feb 11 14:00:00 GMT 2010,46355570,1
Thu Feb 11 14:00:00 GMT 2010,52665490,1
Thu Feb 11 14:00:00 GMT 2010,1736360,1
Thu Feb 11 14:00:00 GMT 2010,14956630,3
Thu Feb 11 14:00:00 GMT 2010,12348680,1
Thu Feb 11 14:00:00 GMT 2010,52655510,2
Thu Feb 11 14:00:00 GMT 2010,52658580,2
Thu Feb 11 14:00:00 GMT 2010,25382970,1
Thu Feb 11 14:00:00 GMT 2010,14012780,2
Thu Feb 11 14:00:00 GMT 2010,7551690,1
Thu Feb 11 14:00:00 GMT 2010,22861030,2
Thu Feb 11 14:00:00 GMT 2010,4187780,1
Thu Feb 11 14:00:00 GMT 2010,13120630,1
Thu Feb 11 14:00:00 GMT 2010,34341810,4
Thu Feb 11 14:00:00 GMT 2010,1572520,3
Thu Feb 11 14:00:00 GMT 2010,48556580,3
Thu Feb 11 14:00:00 GMT 2010,1736410,1
Thu Feb 11 14:00:00 GMT 2010,1567190,1
Thu Feb 11 14:00:00 GMT 2010,40044960,1
Thu Feb 11 14:00:00 GMT 2010,36127970,1
Thu Feb 11 14:00:00 GMT 2010,18404830,2
Thu Feb 11 14:00:00 GMT 2010,4187640,1
Thu Feb 11 14:00:00 GMT 2010,52659940,1
Thu Feb 11 14:00:00 GMT 2010,2446050,1
Thu Feb 11 14:00:00 GMT 2010,14012700,1
Thu Feb 11 14:00:00 GMT 2010,1736400,3
Thu Feb 11 14:00:00 GMT 2010,12725000,1
Thu Feb 11 14:00:00 GMT 2010,35002840,4
Thu Feb 11 14:00:00 GMT 2010,34342620,1
Thu Feb 11 14:00:00 GMT 2010,13100310,1
Thu Feb 11 14:00:00 GMT 2010,22928780,2
Thu Feb 11 14:00:00 GMT 2010,19448570,2
Thu Feb 11 14:00:00 GMT 2010,2446070,1
Thu Feb 11 14:00:00 GMT 2010,12725270,2
Thu Feb 11 14:00:00 GMT 2010,40517820,1
Thu Feb 11 14:00:00 GMT 2010,5809280,1
Thu Feb 11 14:00:00 GMT 2010,5810050,2
Thu Feb 11 14:00:00 GMT 2010,1294280,1
Thu Feb 11 14:00:00 GMT 2010,52677570,1
Thu Feb 11 14:00:00 GMT 2010,12725280,1
Thu Feb 11 14:00:00 GMT 2010,13106980,4
Thu Feb 11 14:00:00 GMT 2010,14012720,1
Thu Feb 11 14:00:00 GMT 2010,22138550,2
Thu Feb 11 14:00:00 GMT 2010,1299700,1
Thu Feb 11 14:00:00 GMT 2010,12725290,1
Thu Feb 11 14:00:00 GMT 2010,22858420,1
Thu Feb 11 14:00:00 GMT 2010,5804210,1
Thu Feb 11 14:00:00 GMT 2010,23229320,1
Thu Feb 11 14:00:00 GMT 2010,50871010,2
Thu Feb 11 14:00:00 GMT 2010,46355500,2
Thu Feb 11 14:00:00 GMT 2010,50867960,1
Thu Feb 11 14:00:00 GMT 2010,50852340,1
Thu Feb 11 14:00:00 GMT 2010,52675280,1
Thu Feb 11 14:00:00 GMT 2010,34340600,1
Thu Feb 11 14:00:00 GMT 2010,40520350,1
Thu Feb 11 14:00:00 GMT 2010,51728610,1
Thu Feb 11 14:00:00 GMT 2010,12725050,1
Thu Feb 11 14:00:00 GMT 2010,25376890,2
Thu Feb 11 14:00:00 GMT 2010,52647130,3
Thu Feb 11 14:00:00 GMT 2010,10795870,1
Thu Feb 11 14:00:00 GMT 2010,52667870,1
Thu Feb 11 14:00:00 GMT 2010,50871030,2
Thu Feb 11 17:00:00 GMT 2010,14008020,5
Thu Feb 11 17:00:00 GMT 2010,50871050,2
Thu Feb 11 17:00:00 GMT 2010,50871040,1
Thu Feb 11 17:00:00 GMT 2010,23401070,1
Thu Feb 11 17:00:00 GMT 2010,22140250,1
Thu Feb 11 17:00:00 GMT 2010,40041070,2
Thu Feb 11 17:00:00 GMT 2010,12724940,1
Thu Feb 11 17:00:00 GMT 2010,13120710,1
Thu Feb 11 17:00:00 GMT 2010,13106120,1
Thu Feb 11 17:00:00 GMT 2010,44718520,1
Thu Feb 11 17:00:00 GMT 2010,16991770,1
Thu Feb 11 17:00:00 GMT 2010,52497210,1
Thu Feb 11 17:00:00 GMT 2010,3530030,3
Thu Feb 11 17:00:00 GMT 2010,2924080,4
Thu Feb 11 17:00:00 GMT 2010,19444790,1
Thu Feb 11 17:00:00 GMT 2010,21646440,3
Thu Feb 11 17:00:00 GMT 2010,36126720,1
Thu Feb 11 17:00:00 GMT 2010,12724970,1
Thu Feb 11 17:00:00 GMT 2010,50867490,1
Thu Feb 11 17:00:00 GMT 2010,50866980,1
Thu Feb 11 17:00:00 GMT 2010,2920450,1
Thu Feb 11 17:00:00 GMT 2010,22138750,2
Thu Feb 11 17:00:00 GMT 2010,48554710,1
Thu Feb 11 17:00:00 GMT 2010,19443730,2
Thu Feb 11 17:00:00 GMT 2010,26939040,2
Thu Feb 11 17:00:00 GMT 2010,2923280,7
Thu Feb 11 17:00:00 GMT 2010,12724990,1
Thu Feb 11 17:00:00 GMT 2010,52497180,1
Thu Feb 11 17:00:00 GMT 2010,28756360,1
Thu Feb 11 17:00:00 GMT 2010,46345980,1
Thu Feb 11 17:00:00 GMT 2010,34989610,1
Thu Feb 11 17:00:00 GMT 2010,23401050,1
Thu Feb 11 17:00:00 GMT 2010,14012820,1
Thu Feb 11 17:00:00 GMT 2010,38249220,3
Thu Feb 11 17:00:00 GMT 2010,48555680,1
Thu Feb 11 17:00:00 GMT 2010,30249610,1
Thu Feb 11 17:00:00 GMT 2010,12348660,3
Thu Feb 11 17:00:00 GMT 2010,52217940,2
Thu Feb 11 17:00:00 GMT 2010,23399470,2
Thu Feb 11 17:00:00 GMT 2010,22135070,1
Thu Feb 11 17:00:00 GMT 2010,32982180,1
Thu Feb 11 17:00:00 GMT 2010,28756450,1
Thu Feb 11 17:00:00 GMT 2010,48552380,2
Thu Feb 11 17:00:00 GMT 2010,4187750,1
Thu Feb 11 17:00:00 GMT 2010,1559630,1
Thu Feb 11 17:00:00 GMT 2010,50850650,1
Thu Feb 11 17:00:00 GMT 2010,14012810,1
Thu Feb 11 17:00:00 GMT 2010,13120680,2
Thu Feb 11 17:00:00 GMT 2010,18413690,1
Thu Feb 11 17:00:00 GMT 2010,4187740,1
Thu Feb 11 17:00:00 GMT 2010,16991840,1
Thu Feb 11 17:00:00 GMT 2010,52497220,1
Thu Feb 11 17:00:00 GMT 2010,5810750,1
Thu Feb 11 17:00:00 GMT 2010,28748510,2
Thu Feb 11 17:00:00 GMT 2010,13102510,1
Thu Feb 11 17:00:00 GMT 2010,14012860,1
Thu Feb 11 17:00:00 GMT 2010,7551770,1
Thu Feb 11 17:00:00 GMT 2010,52671560,1
Thu Feb 11 17:00:00 GMT 2010,32982170,1
Thu Feb 11 17:00:00 GMT 2010,40039180,2
Thu Feb 11 17:00:00 GMT 2010,34346620,1
Thu Feb 11 17:00:00 GMT 2010,28756420,1
Thu Feb 11 17:00:00 GMT 2010,52656720,1
Thu Feb 11 16:00:00 GMT 2010,14008020,6
Thu Feb 11 16:00:00 GMT 2010,50871050,2
Thu Feb 11 16:00:00 GMT 2010,50871040,1
Thu Feb 11 16:00:00 GMT 2010,23401070,1
Thu Feb 11 16:00:00 GMT 2010,22140250,1
Thu Feb 11 16:00:00 GMT 2010,40041070,2
Thu Feb 11 16:00:00 GMT 2010,12724940,1
Thu Feb 11 16:00:00 GMT 2010,13120710,1
Thu Feb 11 16:00:00 GMT 2010,13106120,1
Thu Feb 11 16:00:00 GMT 2010,44718520,1
Thu Feb 11 16:00:00 GMT 2010,1304580,1
Thu Feb 11 16:00:00 GMT 2010,16991770,1
Thu Feb 11 16:00:00 GMT 2010,3530030,4
Thu Feb 11 16:00:00 GMT 2010,52497210,1
Thu Feb 11 16:00:00 GMT 2010,2924080,4
Thu Feb 11 16:00:00 GMT 2010,19444790,1
Thu Feb 11 16:00:00 GMT 2010,21646440,3
Thu Feb 11 16:00:00 GMT 2010,36126720,1
Thu Feb 11 16:00:00 GMT 2010,12724970,1
Thu Feb 11 16:00:00 GMT 2010,4187670,1
Thu Feb 11 16:00:00 GMT 2010,50867490,1
Thu Feb 11 16:00:00 GMT 2010,50866980,1
Thu Feb 11 16:00:00 GMT 2010,2920450,1
Thu Feb 11 16:00:00 GMT 2010,22138750,2
Thu Feb 11 16:00:00 GMT 2010,48554710,1
Thu Feb 11 16:00:00 GMT 2010,52497170,1
Thu Feb 11 16:00:00 GMT 2010,19443730,2
Thu Feb 11 16:00:00 GMT 2010,26939040,2
Thu Feb 11 16:00:00 GMT 2010,2923280,7
Thu Feb 11 16:00:00 GMT 2010,12724990,1
Thu Feb 11 16:00:00 GMT 2010,52497180,1
Thu Feb 11 16:00:00 GMT 2010,28756360,2
Thu Feb 11 16:00:00 GMT 2010,46345980,1
Thu Feb 11 16:00:00 GMT 2010,34989610,1
Thu Feb 11 16:00:00 GMT 2010,23401050,1
Thu Feb 11 16:00:00 GMT 2010,14012820,1
Thu Feb 11 16:00:00 GMT 2010,38249220,3
Thu Feb 11 16:00:00 GMT 2010,48555680,1
Thu Feb 11 16:00:00 GMT 2010,4187770,1
Thu Feb 11 16:00:00 GMT 2010,30249610,1
Thu Feb 11 16:00:00 GMT 2010,12348660,3
Thu Feb 11 16:00:00 GMT 2010,52217940,2
Thu Feb 11 16:00:00 GMT 2010,23399470,2
Thu Feb 11 16:00:00 GMT 2010,22135070,1
Thu Feb 11 16:00:00 GMT 2010,32982180,1
Thu Feb 11 16:00:00 GMT 2010,28756450,1
Thu Feb 11 16:00:00 GMT 2010,48552380,2
Thu Feb 11 16:00:00 GMT 2010,4187750,1
Thu Feb 11 16:00:00 GMT 2010,1559630,1
Thu Feb 11 16:00:00 GMT 2010,50850650,1
Thu Feb 11 16:00:00 GMT 2010,14012810,1
Thu Feb 11 16:00:00 GMT 2010,13120680,3
Thu Feb 11 16:00:00 GMT 2010,18413690,1
Thu Feb 11 16:00:00 GMT 2010,4187740,1
Thu Feb 11 16:00:00 GMT 2010,16991840,1
Thu Feb 11 16:00:00 GMT 2010,52660550,1
Thu Feb 11 16:00:00 GMT 2010,52497220,1
Thu Feb 11 16:00:00 GMT 2010,5810750,1
Thu Feb 11 16:00:00 GMT 2010,28748510,3
Thu Feb 11 16:00:00 GMT 2010,13102510,1
Thu Feb 11 16:00:00 GMT 2010,14012860,1
Thu Feb 11 16:00:00 GMT 2010,7551770,1
Thu Feb 11 16:00:00 GMT 2010,52671560,1
Thu Feb 11 16:00:00 GMT 2010,32982170,1
Thu Feb 11 16:00:00 GMT 2010,40039180,2
Thu Feb 11 16:00:00 GMT 2010,34346620,1
Thu Feb 11 16:00:00 GMT 2010,28756420,1
Thu Feb 11 16:00:00 GMT 2010,52656720,1
Thu Feb 11 16:00:00 GMT 2010,25390580,1
Thu Feb 11 16:00:00 GMT 2010,40513040,2
Thu Feb 11 16:00:00 GMT 2010,13120690,1
Thu Feb 11 16:00:00 GMT 2010,1562730,3
Thu Feb 11 16:00:00 GMT 2010,14012840,1
Thu Feb 11 16:00:00 GMT 2010,50867830,1
Thu Feb 11 16:00:00 GMT 2010,3530570,1
Thu Feb 11 16:00:00 GMT 2010,52643420,1
Thu Feb 11 16:00:00 GMT 2010,18413720,1
Thu Feb 11 16:00:00 GMT 2010,46355520,1
Thu Feb 11 16:00:00 GMT 2010,25387520,1
Thu Feb 11 16:00:00 GMT 2010,40531950,4
Thu Feb 11 16:00:00 GMT 2010,13109580,1
Thu Feb 11 16:00:00 GMT 2010,19448750,1
Thu Feb 11 16:00:00 GMT 2010,35000220,1
Thu Feb 11 16:00:00 GMT 2010,26941200,1
Thu Feb 11 16:00:00 GMT 2010,25381390,1
Thu Feb 11 16:00:00 GMT 2010,14012760,1
Thu Feb 11 16:00:00 GMT 2010,38251220,2
Thu Feb 11 16:00:00 GMT 2010,26948620,2
Thu Feb 11 16:00:00 GMT 2010,26948610,1
Thu Feb 11 16:00:00 GMT 2010,1566350,1
Thu Feb 11 16:00:00 GMT 2010,25384990,1
Thu Feb 11 16:00:00 GMT 2010,12348700,1
Thu Feb 11 16:00:00 GMT 2010,13120620,1
Thu Feb 11 16:00:00 GMT 2010,2922890,1
Thu Feb 11 16:00:00 GMT 2010,1570480,1
Thu Feb 11 16:00:00 GMT 2010,19445120,1
Thu Feb 11 16:00:00 GMT 2010,22141180,2
Thu Feb 11 16:00:00 GMT 2010,12348690,1
Thu Feb 11 16:00:00 GMT 2010,40045260,1
Thu Feb 11 16:00:00 GMT 2010,46355570,1
Thu Feb 11 16:00:00 GMT 2010,52665490,1
Thu Feb 11 16:00:00 GMT 2010,14956630,3
Thu Feb 11 16:00:00 GMT 2010,12348680,1
Thu Feb 11 16:00:00 GMT 2010,52655510,2
Thu Feb 11 16:00:00 GMT 2010,52658580,2
Thu Feb 11 16:00:00 GMT 2010,14012780,2
Thu Feb 11 16:00:00 GMT 2010,7551690,1
Thu Feb 11 16:00:00 GMT 2010,22861030,2
Thu Feb 11 16:00:00 GMT 2010,4187780,1
Thu Feb 11 16:00:00 GMT 2010,34341810,4
Thu Feb 11 16:00:00 GMT 2010,1572520,3
Thu Feb 11 16:00:00 GMT 2010,48556580,3
Thu Feb 11 16:00:00 GMT 2010,1736410,1
Thu Feb 11 16:00:00 GMT 2010,1567190,1
Thu Feb 11 16:00:00 GMT 2010,40044960,1
Thu Feb 11 16:00:00 GMT 2010,36127970,1
Thu Feb 11 16:00:00 GMT 2010,18404830,2
Thu Feb 11 16:00:00 GMT 2010,52659940,1
Thu Feb 11 16:00:00 GMT 2010,2446050,1
Thu Feb 11 16:00:00 GMT 2010,1736400,3
Thu Feb 11 16:00:00 GMT 2010,12725000,1
Thu Feb 11 16:00:00 GMT 2010,35002840,4
Thu Feb 11 16:00:00 GMT 2010,22928780,2
Thu Feb 11 16:00:00 GMT 2010,19448570,2
Thu Feb 11 16:00:00 GMT 2010,2446070,1
Thu Feb 11 16:00:00 GMT 2010,12725270,2
Thu Feb 11 16:00:00 GMT 2010,40517820,1
Thu Feb 11 16:00:00 GMT 2010,5809280,1
Thu Feb 11 16:00:00 GMT 2010,5810050,2
Thu Feb 11 16:00:00 GMT 2010,1294280,1
Thu Feb 11 16:00:00 GMT 2010,12725280,1
Thu Feb 11 16:00:00 GMT 2010,13106980,2
Thu Feb 11 16:00:00 GMT 2010,14012720,1
Thu Feb 11 16:00:00 GMT 2010,22858420,1
Thu Feb 11 16:00:00 GMT 2010,23229320,1
Thu Feb 11 16:00:00 GMT 2010,50871010,2
Thu Feb 11 16:00:00 GMT 2010,46355500,2
Thu Feb 11 16:00:00 GMT 2010,50867960,1
Thu Feb 11 16:00:00 GMT 2010,52675280,1
Thu Feb 11 16:00:00 GMT 2010,34340600,1
Thu Feb 11 16:00:00 GMT 2010,40520350,1
Thu Feb 11 16:00:00 GMT 2010,51728610,1
Thu Feb 11 16:00:00 GMT 2010,12725050,1
Thu Feb 11 16:00:00 GMT 2010,25376890,2
Thu Feb 11 16:00:00 GMT 2010,52647130,3
Thu Feb 11 16:00:00 GMT 2010,10795870,1
Thu Feb 11 16:00:00 GMT 2010,52667870,1
Thu Feb 11 16:00:00 GMT 2010,50871030,1
Thu Feb 11 15:00:00 GMT 2010,14008020,6
Thu Feb 11 15:00:00 GMT 2010,50871050,3
Thu Feb 11 15:00:00 GMT 2010,30245070,1
Thu Feb 11 15:00:00 GMT 2010,50871040,2
Thu Feb 11 15:00:00 GMT 2010,23401070,1
Thu Feb 11 15:00:00 GMT 2010,22140250,1
Thu Feb 11 15:00:00 GMT 2010,40041070,3
Thu Feb 11 15:00:00 GMT 2010,13120710,2
Thu Feb 11 15:00:00 GMT 2010,12724940,1
Thu Feb 11 15:00:00 GMT 2010,13106120,1
Thu Feb 11 15:00:00 GMT 2010,44718520,1
Thu Feb 11 15:00:00 GMT 2010,1304580,2
Thu Feb 11 15:00:00 GMT 2010,16991770,3
Thu Feb 11 15:00:00 GMT 2010,3530030,4
Thu Feb 11 15:00:00 GMT 2010,52497210,1
Thu Feb 11 15:00:00 GMT 2010,2924080,4
Thu Feb 11 15:00:00 GMT 2010,19444790,1
Thu Feb 11 15:00:00 GMT 2010,2920460,1
Thu Feb 11 15:00:00 GMT 2010,50871080,1
Thu Feb 11 15:00:00 GMT 2010,21646440,3
Thu Feb 11 15:00:00 GMT 2010,36126720,1
Thu Feb 11 15:00:00 GMT 2010,12724970,1
Thu Feb 11 15:00:00 GMT 2010,4187670,1
Thu Feb 11 15:00:00 GMT 2010,50867490,1
Thu Feb 11 15:00:00 GMT 2010,50866980,1
Thu Feb 11 15:00:00 GMT 2010,2920450,1
Thu Feb 11 15:00:00 GMT 2010,22138750,2
Thu Feb 11 15:00:00 GMT 2010,48554710,1
Thu Feb 11 15:00:00 GMT 2010,52497170,1
Thu Feb 11 15:00:00 GMT 2010,19443730,3
Thu Feb 11 15:00:00 GMT 2010,26939040,2
Thu Feb 11 15:00:00 GMT 2010,2923280,7
Thu Feb 11 15:00:00 GMT 2010,12724990,1
Thu Feb 11 15:00:00 GMT 2010,52497180,1
Thu Feb 11 15:00:00 GMT 2010,28756360,3
Thu Feb 11 15:00:00 GMT 2010,46345980,1
Thu Feb 11 15:00:00 GMT 2010,34989610,1
Thu Feb 11 15:00:00 GMT 2010,23401050,1
Thu Feb 11 15:00:00 GMT 2010,14012820,1
Thu Feb 11 15:00:00 GMT 2010,52497250,1
Thu Feb 11 15:00:00 GMT 2010,38249220,3
Thu Feb 11 15:00:00 GMT 2010,48555680,1
Thu Feb 11 15:00:00 GMT 2010,4187770,1
Thu Feb 11 15:00:00 GMT 2010,30249610,1
Thu Feb 11 15:00:00 GMT 2010,13120640,1
Thu Feb 11 15:00:00 GMT 2010,12348660,3
Thu Feb 11 15:00:00 GMT 2010,52217940,2
Thu Feb 11 15:00:00 GMT 2010,14012830,1
Thu Feb 11 15:00:00 GMT 2010,23399470,2
Thu Feb 11 15:00:00 GMT 2010,14961320,1
Thu Feb 11 15:00:00 GMT 2010,52497260,1
Thu Feb 11 15:00:00 GMT 2010,22135070,1
Thu Feb 11 15:00:00 GMT 2010,32982180,1
Thu Feb 11 15:00:00 GMT 2010,28756450,1
Thu Feb 11 15:00:00 GMT 2010,48552380,2
Thu Feb 11 15:00:00 GMT 2010,4187750,1
Thu Feb 11 15:00:00 GMT 2010,1559630,1
Thu Feb 11 15:00:00 GMT 2010,13120660,1
Thu Feb 11 15:00:00 GMT 2010,50850650,2
Thu Feb 11 15:00:00 GMT 2010,14012810,1
Thu Feb 11 15:00:00 GMT 2010,13120680,3
Thu Feb 11 15:00:00 GMT 2010,18413690,1
Thu Feb 11 15:00:00 GMT 2010,4187740,1
Thu Feb 11 15:00:00 GMT 2010,16991840,1
Thu Feb 11 15:00:00 GMT 2010,52497220,2
Thu Feb 11 15:00:00 GMT 2010,52660550,1
Thu Feb 11 15:00:00 GMT 2010,5810750,1
Thu Feb 11 15:00:00 GMT 2010,28748510,3
Thu Feb 11 15:00:00 GMT 2010,13102510,1
Thu Feb 11 15:00:00 GMT 2010,14012860,1
Thu Feb 11 15:00:00 GMT 2010,7551770,1
Thu Feb 11 15:00:00 GMT 2010,52671560,1
Thu Feb 11 15:00:00 GMT 2010,32982170,1
Thu Feb 11 15:00:00 GMT 2010,40039180,2
Thu Feb 11 15:00:00 GMT 2010,34346620,2
Thu Feb 11 15:00:00 GMT 2010,28756420,1
Thu Feb 11 15:00:00 GMT 2010,13103540,2
Thu Feb 11 15:00:00 GMT 2010,52656720,1
Thu Feb 11 15:00:00 GMT 2010,25390580,1
Thu Feb 11 15:00:00 GMT 2010,40513040,2
Thu Feb 11 15:00:00 GMT 2010,13120690,1
Thu Feb 11 15:00:00 GMT 2010,52670040,1
Thu Feb 11 15:00:00 GMT 2010,1562730,3
Thu Feb 11 15:00:00 GMT 2010,14012840,2
Thu Feb 11 15:00:00 GMT 2010,50867830,1
Thu Feb 11 15:00:00 GMT 2010,3530570,1
Thu Feb 11 15:00:00 GMT 2010,52643420,1
Thu Feb 11 15:00:00 GMT 2010,18413720,1
Thu Feb 11 15:00:00 GMT 2010,46355520,1
Thu Feb 11 15:00:00 GMT 2010,25387520,1
Thu Feb 11 15:00:00 GMT 2010,40531950,4
Thu Feb 11 15:00:00 GMT 2010,13109580,1
Thu Feb 11 15:00:00 GMT 2010,19448750,1
Thu Feb 11 15:00:00 GMT 2010,35000220,1
Thu Feb 11 15:00:00 GMT 2010,26941200,1
Thu Feb 11 15:00:00 GMT 2010,25381390,1
Thu Feb 11 15:00:00 GMT 2010,14012760,1
Thu Feb 11 15:00:00 GMT 2010,38251220,2
Thu Feb 11 15:00:00 GMT 2010,14007360,1
Thu Feb 11 15:00:00 GMT 2010,26948620,2
Thu Feb 11 15:00:00 GMT 2010,26948610,1
Thu Feb 11 15:00:00 GMT 2010,1566350,1
Thu Feb 11 15:00:00 GMT 2010,25384990,1
Thu Feb 11 15:00:00 GMT 2010,2446010,1
Thu Feb 11 15:00:00 GMT 2010,12348700,1
Thu Feb 11 15:00:00 GMT 2010,13120620,1
Thu Feb 11 15:00:00 GMT 2010,2922890,1
Thu Feb 11 15:00:00 GMT 2010,1570480,1
Thu Feb 11 15:00:00 GMT 2010,19445120,1
Thu Feb 11 15:00:00 GMT 2010,46355560,1
Thu Feb 11 15:00:00 GMT 2010,14961480,1
Thu Feb 11 15:00:00 GMT 2010,22141180,2
Thu Feb 11 15:00:00 GMT 2010,12348690,1
Thu Feb 11 15:00:00 GMT 2010,40045260,1
Thu Feb 11 15:00:00 GMT 2010,46355570,1
Thu Feb 11 15:00:00 GMT 2010,52665490,1
Thu Feb 11 15:00:00 GMT 2010,1736360,1
Thu Feb 11 15:00:00 GMT 2010,14956630,3
Thu Feb 11 15:00:00 GMT 2010,12348680,1
Thu Feb 11 15:00:00 GMT 2010,52655510,2
Thu Feb 11 15:00:00 GMT 2010,52658580,2
Thu Feb 11 15:00:00 GMT 2010,14012780,2
Thu Feb 11 15:00:00 GMT 2010,7551690,1
Thu Feb 11 15:00:00 GMT 2010,22861030,2
Thu Feb 11 15:00:00 GMT 2010,4187780,1
Thu Feb 11 15:00:00 GMT 2010,13120630,1
Thu Feb 11 15:00:00 GMT 2010,34341810,4
Thu Feb 11 15:00:00 GMT 2010,1572520,3
Thu Feb 11 15:00:00 GMT 2010,48556580,3
Thu Feb 11 15:00:00 GMT 2010,1736410,1
Thu Feb 11 15:00:00 GMT 2010,1567190,1
Thu Feb 11 15:00:00 GMT 2010,40044960,1
Thu Feb 11 15:00:00 GMT 2010,36127970,1
Thu Feb 11 15:00:00 GMT 2010,18404830,2
Thu Feb 11 15:00:00 GMT 2010,52659940,1
Thu Feb 11 15:00:00 GMT 2010,2446050,1
Thu Feb 11 15:00:00 GMT 2010,14012700,1
Thu Feb 11 15:00:00 GMT 2010,1736400,3
Thu Feb 11 15:00:00 GMT 2010,12725000,1
Thu Feb 11 15:00:00 GMT 2010,35002840,4
Thu Feb 11 15:00:00 GMT 2010,13100310,1
Thu Feb 11 15:00:00 GMT 2010,22928780,2
Thu Feb 11 15:00:00 GMT 2010,19448570,2
Thu Feb 11 15:00:00 GMT 2010,2446070,1
Thu Feb 11 15:00:00 GMT 2010,12725270,2
Thu Feb 11 15:00:00 GMT 2010,40517820,1
